uncultured Lachnospiraceae bacterium RUG877	PRJEB21624	SAMEA104666807	297314	[GCA_900314065.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/065/GCA_900314065.1_Rumen_uncultured_genome_hRUG877)	[GCA_900314065.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/065/GCA_900314065.1_Rumen_uncultured_genome_hRUG877/GCA_900314065.1_Rumen_uncultured_genome_hRUG877_genomic.fna.gz)		
uncultured Erysipelotrichaceae bacterium RUG876	PRJEB21624	SAMEA104666751	331630	[GCA_900314075.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/075/GCA_900314075.1_Rumen_uncultured_genome_hRUG876)	[GCA_900314075.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/075/GCA_900314075.1_Rumen_uncultured_genome_hRUG876/GCA_900314075.1_Rumen_uncultured_genome_hRUG876_genomic.fna.gz)		
uncultured Lachnospiraceae bacterium RUG872	PRJEB21624	SAMEA104666805	297314	[GCA_900314085.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/085/GCA_900314085.1_Rumen_uncultured_genome_hRUG872)	[GCA_900314085.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/085/GCA_900314085.1_Rumen_uncultured_genome_hRUG872/GCA_900314085.1_Rumen_uncultured_genome_hRUG872_genomic.fna.gz)		
uncultured Lachnospiraceae bacterium RUG870	PRJEB21624	SAMEA104666803	297314	[GCA_900314095.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/095/GCA_900314095.1_Rumen_uncultured_genome_hRUG870)	[GCA_900314095.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/095/GCA_900314095.1_Rumen_uncultured_genome_hRUG870/GCA_900314095.1_Rumen_uncultured_genome_hRUG870_genomic.fna.gz)		
uncultured Lachnospiraceae bacterium RUG871	PRJEB21624	SAMEA104666804	297314	[GCA_900314105.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/105/GCA_900314105.1_Rumen_uncultured_genome_hRUG871)	[GCA_900314105.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/105/GCA_900314105.1_Rumen_uncultured_genome_hRUG871/GCA_900314105.1_Rumen_uncultured_genome_hRUG871_genomic.fna.gz)		
uncultured Prevotellaceae bacterium RUG873	PRJEB21624	SAMEA104666992	370804	[GCA_900314115.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/115/GCA_900314115.1_Rumen_uncultured_genome_hRUG873)	[GCA_900314115.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/115/GCA_900314115.1_Rumen_uncultured_genome_hRUG873/GCA_900314115.1_Rumen_uncultured_genome_hRUG873_genomic.fna.gz)		
uncultured Prevotellaceae bacterium RUG883	PRJEB21624	SAMEA104666993	370804	[GCA_900314125.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/125/GCA_900314125.1_Rumen_uncultured_genome_hRUG883)	[GCA_900314125.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/125/GCA_900314125.1_Rumen_uncultured_genome_hRUG883/GCA_900314125.1_Rumen_uncultured_genome_hRUG883_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG881	PRJEB21624	SAMEA104666456	172733	[GCA_900314135.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/135/GCA_900314135.1_Rumen_uncultured_genome_hRUG881)	[GCA_900314135.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/135/GCA_900314135.1_Rumen_uncultured_genome_hRUG881/GCA_900314135.1_Rumen_uncultured_genome_hRUG881_genomic.fna.gz)		
uncultured Prevotella sp. RUG879	PRJEB21624	SAMEA104666925	159272	[GCA_900314145.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/145/GCA_900314145.1_Rumen_uncultured_genome_hRUG879)	[GCA_900314145.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/145/GCA_900314145.1_Rumen_uncultured_genome_hRUG879/GCA_900314145.1_Rumen_uncultured_genome_hRUG879_genomic.fna.gz)		
uncultured Lachnospiraceae bacterium RUG886	PRJEB21624	SAMEA104666810	297314	[GCA_900314155.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/155/GCA_900314155.1_Rumen_uncultured_genome_hRUG886)	[GCA_900314155.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/155/GCA_900314155.1_Rumen_uncultured_genome_hRUG886/GCA_900314155.1_Rumen_uncultured_genome_hRUG886_genomic.fna.gz)		
uncultured Acidaminococcus sp. RUG887	PRJEB21624	SAMEA104666295	352152	[GCA_900314165.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/165/GCA_900314165.1_Rumen_uncultured_genome_hRUG887)	[GCA_900314165.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/165/GCA_900314165.1_Rumen_uncultured_genome_hRUG887/GCA_900314165.1_Rumen_uncultured_genome_hRUG887_genomic.fna.gz)		
uncultured Erysipelotrichaceae bacterium RUG874	PRJEB21624	SAMEA104666750	331630	[GCA_900314175.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/175/GCA_900314175.1_Rumen_uncultured_genome_hRUG874)	[GCA_900314175.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/175/GCA_900314175.1_Rumen_uncultured_genome_hRUG874/GCA_900314175.1_Rumen_uncultured_genome_hRUG874_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG882	PRJEB21624	SAMEA104666457	172733	[GCA_900314185.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/185/GCA_900314185.1_Rumen_uncultured_genome_hRUG882)	[GCA_900314185.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/185/GCA_900314185.1_Rumen_uncultured_genome_hRUG882/GCA_900314185.1_Rumen_uncultured_genome_hRUG882_genomic.fna.gz)		
uncultured Prevotella sp. RUG878	PRJEB21624	SAMEA104666924	159272	[GCA_900314195.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/195/GCA_900314195.1_Rumen_uncultured_genome_hRUG878)	[GCA_900314195.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/195/GCA_900314195.1_Rumen_uncultured_genome_hRUG878/GCA_900314195.1_Rumen_uncultured_genome_hRUG878_genomic.fna.gz)		
uncultured Lachnospiraceae bacterium RUG880	PRJEB21624	SAMEA104666808	297314	[GCA_900314205.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/205/GCA_900314205.1_Rumen_uncultured_genome_hRUG880)	[GCA_900314205.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/205/GCA_900314205.1_Rumen_uncultured_genome_hRUG880/GCA_900314205.1_Rumen_uncultured_genome_hRUG880_genomic.fna.gz)		
uncultured Prevotellaceae bacterium RUG888	PRJEB21624	SAMEA104666994	370804	[GCA_900314215.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/215/GCA_900314215.1_Rumen_uncultured_genome_hRUG888)	[GCA_900314215.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/215/GCA_900314215.1_Rumen_uncultured_genome_hRUG888/GCA_900314215.1_Rumen_uncultured_genome_hRUG888_genomic.fna.gz)		
uncultured bacterium RUG889	PRJEB21624	SAMEA104666313	77133	[GCA_900314225.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/225/GCA_900314225.1_Rumen_uncultured_genome_hRUG889)	[GCA_900314225.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/225/GCA_900314225.1_Rumen_uncultured_genome_hRUG889/GCA_900314225.1_Rumen_uncultured_genome_hRUG889_genomic.fna.gz)		
uncultured Prevotellaceae bacterium RUG893	PRJEB21624	SAMEA104666995	370804	[GCA_900314235.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/235/GCA_900314235.1_Rumen_uncultured_genome_hRUG893)	[GCA_900314235.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/235/GCA_900314235.1_Rumen_uncultured_genome_hRUG893/GCA_900314235.1_Rumen_uncultured_genome_hRUG893_genomic.fna.gz)		
uncultured actinobacterium RUG890	PRJEB21624	SAMEA104666299	152507	[GCA_900314245.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/245/GCA_900314245.1_Rumen_uncultured_genome_hRUG890)	[GCA_900314245.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/245/GCA_900314245.1_Rumen_uncultured_genome_hRUG890/GCA_900314245.1_Rumen_uncultured_genome_hRUG890_genomic.fna.gz)		
uncultured Lachnospiraceae bacterium RUG884	PRJEB21624	SAMEA104666809	297314	[GCA_900314255.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/255/GCA_900314255.1_Rumen_uncultured_genome_hRUG884)	[GCA_900314255.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/255/GCA_900314255.1_Rumen_uncultured_genome_hRUG884/GCA_900314255.1_Rumen_uncultured_genome_hRUG884_genomic.fna.gz)		
uncultured Lachnospiraceae bacterium RUG875	PRJEB21624	SAMEA104666806	297314	[GCA_900314265.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/265/GCA_900314265.1_Rumen_uncultured_genome_hRUG875)	[GCA_900314265.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/265/GCA_900314265.1_Rumen_uncultured_genome_hRUG875/GCA_900314265.1_Rumen_uncultured_genome_hRUG875_genomic.fna.gz)		
uncultured Lachnospiraceae bacterium RUG899	PRJEB21624	SAMEA104666814	297314	[GCA_900314275.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/275/GCA_900314275.1_Rumen_uncultured_genome_hRUG899)	[GCA_900314275.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/275/GCA_900314275.1_Rumen_uncultured_genome_hRUG899/GCA_900314275.1_Rumen_uncultured_genome_hRUG899_genomic.fna.gz)		
uncultured Negativicutes bacterium RUG885	PRJEB21624	SAMEA104666905	1294148	[GCA_900314285.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/285/GCA_900314285.1_Rumen_uncultured_genome_hRUG885)	[GCA_900314285.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/285/GCA_900314285.1_Rumen_uncultured_genome_hRUG885/GCA_900314285.1_Rumen_uncultured_genome_hRUG885_genomic.fna.gz)		
uncultured Lachnospiraceae bacterium RUG896	PRJEB21624	SAMEA104666813	297314	[GCA_900314295.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/295/GCA_900314295.1_Rumen_uncultured_genome_hRUG896)	[GCA_900314295.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/295/GCA_900314295.1_Rumen_uncultured_genome_hRUG896/GCA_900314295.1_Rumen_uncultured_genome_hRUG896_genomic.fna.gz)		
uncultured Selenomonadales bacterium RUG894	PRJEB21624	SAMEA104667157	1387507	[GCA_900314305.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/305/GCA_900314305.1_Rumen_uncultured_genome_hRUG894)	[GCA_900314305.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/305/GCA_900314305.1_Rumen_uncultured_genome_hRUG894/GCA_900314305.1_Rumen_uncultured_genome_hRUG894_genomic.fna.gz)		
uncultured actinobacterium RUG891	PRJEB21624	SAMEA104666300	152507	[GCA_900314315.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/315/GCA_900314315.1_Rumen_uncultured_genome_hRUG891)	[GCA_900314315.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/315/GCA_900314315.1_Rumen_uncultured_genome_hRUG891/GCA_900314315.1_Rumen_uncultured_genome_hRUG891_genomic.fna.gz)		
uncultured Candidatus Methanomethylophilus sp. RUG898	PRJEB21624	SAMEA104666450	1908203	[GCA_900314325.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/325/GCA_900314325.1_Rumen_uncultured_genome_hRUG898)	[GCA_900314325.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/325/GCA_900314325.1_Rumen_uncultured_genome_hRUG898/GCA_900314325.1_Rumen_uncultured_genome_hRUG898_genomic.fna.gz)		
uncultured Prevotellaceae bacterium RUG897	PRJEB21624	SAMEA104666996	370804	[GCA_900314335.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/335/GCA_900314335.1_Rumen_uncultured_genome_hRUG897)	[GCA_900314335.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/335/GCA_900314335.1_Rumen_uncultured_genome_hRUG897/GCA_900314335.1_Rumen_uncultured_genome_hRUG897_genomic.fna.gz)		
uncultured Erysipelotrichaceae bacterium RUG900	PRJEB21624	SAMEA104666752	331630	[GCA_900314345.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/345/GCA_900314345.1_Rumen_uncultured_genome_hRUG900)	[GCA_900314345.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/345/GCA_900314345.1_Rumen_uncultured_genome_hRUG900/GCA_900314345.1_Rumen_uncultured_genome_hRUG900_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG903	PRJEB21624	SAMEA104666458	172733	[GCA_900314355.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/355/GCA_900314355.1_Rumen_uncultured_genome_hRUG903)	[GCA_900314355.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/355/GCA_900314355.1_Rumen_uncultured_genome_hRUG903/GCA_900314355.1_Rumen_uncultured_genome_hRUG903_genomic.fna.gz)		
uncultured Prevotella sp. RUG908	PRJEB21624	SAMEA104666928	159272	[GCA_900314365.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/365/GCA_900314365.1_Rumen_uncultured_genome_hRUG908)	[GCA_900314365.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/365/GCA_900314365.1_Rumen_uncultured_genome_hRUG908/GCA_900314365.1_Rumen_uncultured_genome_hRUG908_genomic.fna.gz)		
uncultured bacterium RUG901	PRJEB21624	SAMEA104666314	77133	[GCA_900314375.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/375/GCA_900314375.1_Rumen_uncultured_genome_hRUG901)	[GCA_900314375.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/375/GCA_900314375.1_Rumen_uncultured_genome_hRUG901/GCA_900314375.1_Rumen_uncultured_genome_hRUG901_genomic.fna.gz)		
uncultured Prevotella sp. RUG906	PRJEB21624	SAMEA104666927	159272	[GCA_900314385.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/385/GCA_900314385.1_Rumen_uncultured_genome_hRUG906)	[GCA_900314385.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/385/GCA_900314385.1_Rumen_uncultured_genome_hRUG906/GCA_900314385.1_Rumen_uncultured_genome_hRUG906_genomic.fna.gz)		
uncultured Prevotellaceae bacterium RUG909	PRJEB21624	SAMEA104666998	370804	[GCA_900314395.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/395/GCA_900314395.1_Rumen_uncultured_genome_hRUG909)	[GCA_900314395.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/395/GCA_900314395.1_Rumen_uncultured_genome_hRUG909/GCA_900314395.1_Rumen_uncultured_genome_hRUG909_genomic.fna.gz)		
uncultured Erysipelotrichaceae bacterium RUG902	PRJEB21624	SAMEA104666753	331630	[GCA_900314405.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/405/GCA_900314405.1_Rumen_uncultured_genome_hRUG902)	[GCA_900314405.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/405/GCA_900314405.1_Rumen_uncultured_genome_hRUG902/GCA_900314405.1_Rumen_uncultured_genome_hRUG902_genomic.fna.gz)		
uncultured Sutterella sp. RUG911	PRJEB21624	SAMEA104667184	286133	[GCA_900314415.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/415/GCA_900314415.1_Rumen_uncultured_genome_hRUG911)	[GCA_900314415.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/415/GCA_900314415.1_Rumen_uncultured_genome_hRUG911/GCA_900314415.1_Rumen_uncultured_genome_hRUG911_genomic.fna.gz)		
uncultured Lachnospiraceae bacterium RUG892	PRJEB21624	SAMEA104666811	297314	[GCA_900314425.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/425/GCA_900314425.1_Rumen_uncultured_genome_hRUG892)	[GCA_900314425.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/425/GCA_900314425.1_Rumen_uncultured_genome_hRUG892/GCA_900314425.1_Rumen_uncultured_genome_hRUG892_genomic.fna.gz)		
uncultured Prevotellaceae bacterium RUG907	PRJEB21624	SAMEA104666997	370804	[GCA_900314435.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/435/GCA_900314435.1_Rumen_uncultured_genome_hRUG907)	[GCA_900314435.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/435/GCA_900314435.1_Rumen_uncultured_genome_hRUG907/GCA_900314435.1_Rumen_uncultured_genome_hRUG907_genomic.fna.gz)		
uncultured Lachnospiraceae bacterium RUG895	PRJEB21624	SAMEA104666812	297314	[GCA_900314445.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/445/GCA_900314445.1_Rumen_uncultured_genome_hRUG895)	[GCA_900314445.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/445/GCA_900314445.1_Rumen_uncultured_genome_hRUG895/GCA_900314445.1_Rumen_uncultured_genome_hRUG895_genomic.fna.gz)		
uncultured Prevotella sp. RUG905	PRJEB21624	SAMEA104666926	159272	[GCA_900314455.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/455/GCA_900314455.1_Rumen_uncultured_genome_hRUG905)	[GCA_900314455.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/455/GCA_900314455.1_Rumen_uncultured_genome_hRUG905/GCA_900314455.1_Rumen_uncultured_genome_hRUG905_genomic.fna.gz)		
uncultured bacterium RUG910	PRJEB21624	SAMEA104666315	77133	[GCA_900314465.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/465/GCA_900314465.1_Rumen_uncultured_genome_hRUG910)	[GCA_900314465.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/465/GCA_900314465.1_Rumen_uncultured_genome_hRUG910/GCA_900314465.1_Rumen_uncultured_genome_hRUG910_genomic.fna.gz)		
uncultured Prevotellaceae bacterium RUG913	PRJEB21624	SAMEA104666999	370804	[GCA_900314475.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/475/GCA_900314475.1_Rumen_uncultured_genome_hRUG913)	[GCA_900314475.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/475/GCA_900314475.1_Rumen_uncultured_genome_hRUG913/GCA_900314475.1_Rumen_uncultured_genome_hRUG913_genomic.fna.gz)		
uncultured bacterium RUG912	PRJEB21624	SAMEA104666316	77133	[GCA_900314505.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/505/GCA_900314505.1_Rumen_uncultured_genome_hRUG912)	[GCA_900314505.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/505/GCA_900314505.1_Rumen_uncultured_genome_hRUG912/GCA_900314505.1_Rumen_uncultured_genome_hRUG912_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG015	PRJEB21624	SAMEA104666463	172733	[GCA_900314555.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/555/GCA_900314555.1_Rumen_uncultured_genome_RUG015)	[GCA_900314555.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/555/GCA_900314555.1_Rumen_uncultured_genome_RUG015/GCA_900314555.1_Rumen_uncultured_genome_RUG015_genomic.fna.gz)		
uncultured Selenomonadales bacterium RUG019	PRJEB21624	SAMEA104667158	1387507	[GCA_900314625.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/625/GCA_900314625.1_Rumen_uncultured_genome_RUG019)	[GCA_900314625.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/625/GCA_900314625.1_Rumen_uncultured_genome_RUG019/GCA_900314625.1_Rumen_uncultured_genome_RUG019_genomic.fna.gz)		
uncultured Prevotellaceae bacterium RUG030	PRJEB21624	SAMEA104667002	370804	[GCA_900314655.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/655/GCA_900314655.1_Rumen_uncultured_genome_RUG030)	[GCA_900314655.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/655/GCA_900314655.1_Rumen_uncultured_genome_RUG030/GCA_900314655.1_Rumen_uncultured_genome_RUG030_genomic.fna.gz)		
uncultured actinobacterium RUG033	PRJEB21624	SAMEA104666304	152507	[GCA_900314665.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/665/GCA_900314665.1_Rumen_uncultured_genome_RUG033)	[GCA_900314665.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/665/GCA_900314665.1_Rumen_uncultured_genome_RUG033/GCA_900314665.1_Rumen_uncultured_genome_RUG033_genomic.fna.gz)		
uncultured Sharpea sp. RUG016	PRJEB21624	SAMEA104667171	1112738	[GCA_900314675.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/675/GCA_900314675.1_Rumen_uncultured_genome_RUG016)	[GCA_900314675.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/675/GCA_900314675.1_Rumen_uncultured_genome_RUG016/GCA_900314675.1_Rumen_uncultured_genome_RUG016_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG026	PRJEB21624	SAMEA104666464	172733	[GCA_900314705.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/705/GCA_900314705.1_Rumen_uncultured_genome_RUG026)	[GCA_900314705.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/705/GCA_900314705.1_Rumen_uncultured_genome_RUG026/GCA_900314705.1_Rumen_uncultured_genome_RUG026_genomic.fna.gz)		
uncultured Selenomonadales bacterium RUG024	PRJEB21624	SAMEA104667159	1387507	[GCA_900314765.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/765/GCA_900314765.1_Rumen_uncultured_genome_RUG024)	[GCA_900314765.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/765/GCA_900314765.1_Rumen_uncultured_genome_RUG024/GCA_900314765.1_Rumen_uncultured_genome_RUG024_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG044	PRJEB21624	SAMEA104666470	172733	[GCA_900314845.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/845/GCA_900314845.1_Rumen_uncultured_genome_RUG044)	[GCA_900314845.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/845/GCA_900314845.1_Rumen_uncultured_genome_RUG044/GCA_900314845.1_Rumen_uncultured_genome_RUG044_genomic.fna.gz)		
uncultured Selenomonadales bacterium RUG048	PRJEB21624	SAMEA104667160	1387507	[GCA_900314855.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/855/GCA_900314855.1_Rumen_uncultured_genome_RUG048)	[GCA_900314855.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/855/GCA_900314855.1_Rumen_uncultured_genome_RUG048/GCA_900314855.1_Rumen_uncultured_genome_RUG048_genomic.fna.gz)		
uncultured Erysipelotrichaceae bacterium RUG042	PRJEB21624	SAMEA104666755	331630	[GCA_900314865.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/865/GCA_900314865.1_Rumen_uncultured_genome_RUG042)	[GCA_900314865.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/865/GCA_900314865.1_Rumen_uncultured_genome_RUG042/GCA_900314865.1_Rumen_uncultured_genome_RUG042_genomic.fna.gz)		
uncultured Erysipelotrichaceae bacterium RUG050	PRJEB21624	SAMEA104666757	331630	[GCA_900314905.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/905/GCA_900314905.1_Rumen_uncultured_genome_RUG050)	[GCA_900314905.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/905/GCA_900314905.1_Rumen_uncultured_genome_RUG050/GCA_900314905.1_Rumen_uncultured_genome_RUG050_genomic.fna.gz)		
uncultured Prevotella sp. RUG046	PRJEB21624	SAMEA104666929	159272	[GCA_900314915.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/915/GCA_900314915.1_Rumen_uncultured_genome_RUG046)	[GCA_900314915.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/915/GCA_900314915.1_Rumen_uncultured_genome_RUG046/GCA_900314915.1_Rumen_uncultured_genome_RUG046_genomic.fna.gz)		
uncultured Prevotella sp. RUG063	PRJEB21624	SAMEA104666933	159272	[GCA_900314995.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/995/GCA_900314995.1_Rumen_uncultured_genome_RUG063)	[GCA_900314995.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/314/995/GCA_900314995.1_Rumen_uncultured_genome_RUG063/GCA_900314995.1_Rumen_uncultured_genome_RUG063_genomic.fna.gz)		
uncultured Clostridiales bacterium RUG067	PRJEB21624	SAMEA104666474	172733	[GCA_900315125.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/125/GCA_900315125.1_Rumen_uncultured_genome_RUG067)	[GCA_900315125.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/125/GCA_900315125.1_Rumen_uncultured_genome_RUG067/GCA_900315125.1_Rumen_uncultured_genome_RUG067_genomic.fna.gz)		
uncultured Selenomonadales bacterium RUG072	PRJEB21624	SAMEA104667161	1387507	[GCA_900315155.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/155/GCA_900315155.1_Rumen_uncultured_genome_RUG072)	[GCA_900315155.1](ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/900/315/155/GCA_900315155.1_Rumen_uncultured_genome_RUG072/GCA_900315155.1_Rumen_uncultured_genome_RUG072_genomic.fna.gz)		
